日期,開盤,最高,最低,收盤,漲跌,成交量,成交金,本益比,漲%
2013/05/21,20.50,20.95,20.35,20.50,0.25,"55,559","1,146,142",0,1.23%
2013/05/20,20.10,20.30,19.90,20.25,0.15,"39,491","792,095",0,0.75%
2013/05/17,20.00,20.25,19.95,20.10,0.15,"61,586","1,237,814",0,0.75%
2013/05/16,19.70,20.70,19.70,19.95,0.55,"143,331","2,890,200",0,2.84%
2013/05/15,19.30,19.40,19.10,19.40,0.20,"72,525","1,397,920",0,1.04%
2013/05/14,18.85,19.25,18.75,19.20,0.55,"94,044","1,791,653",0,2.95%
2013/05/13,18.65,18.95,18.65,18.65,0.05,"46,834","879,597",0,0.27%
2013/05/10,18.85,19.10,18.60,18.60,-0.40,"107,504","2,023,375",0,-2.11%
2013/05/09,19.40,19.40,18.80,19.00,-0.30,"77,392","1,474,271",0,-1.55%
2013/05/08,18.75,19.60,18.75,19.30,0.65,"133,160","2,552,510",0,3.49%
2013/05/07,18.85,18.85,18.60,18.65,-0.20,"38,698","723,556",0,-1.06%
2013/05/06,18.95,19.10,18.85,18.85,0.00,"62,980","1,194,241",0,0.00%
2013/05/03,19.00,19.05,18.65,18.85,0.00,"83,557","1,573,597",0,0.00%
2013/05/02,18.85,18.95,18.60,18.85,0.40,"99,183","1,865,944",0,2.17%
2013/04/30,18.25,18.55,18.20,18.45,0.40,"97,579","1,795,199",0,2.22%
2013/04/29,17.90,18.20,17.90,18.05,0.25,"44,249","798,476",0,1.40%
2013/04/26,18.10,18.25,17.80,17.80,-0.35,"53,387","961,544",0,-1.93%
2013/04/25,18.40,18.40,18.10,18.15,-0.35,"64,785","1,180,017",0,-1.89%
2013/04/24,17.60,18.50,17.60,18.50,1.20,"182,889","3,342,341",0,6.94%
2013/04/23,17.45,17.55,17.10,17.30,0.00,"40,630","702,957",0,0.00%
2013/04/22,17.60,17.80,17.30,17.30,-0.30,"35,656","624,370",0,-1.70%
2013/04/19,17.80,17.85,17.55,17.60,-0.05,"34,085","603,853",0,-0.28%
2013/04/18,17.55,17.90,17.40,17.65,0.10,"59,829","1,058,157",0,0.57%
2013/04/17,17.75,17.85,17.40,17.55,-0.20,"39,210","690,912",0,-1.13%
2013/04/16,16.85,17.75,16.85,17.75,0.60,"36,107","626,958",0,3.50%
2013/04/15,17.50,17.75,16.85,17.15,-0.65,"41,743","717,615",0,-3.65%
2013/04/12,18.15,18.15,17.45,17.80,-0.20,"42,945","761,468",0,-1.11%
2013/04/11,18.20,18.30,17.90,18.00,0.00,"42,509","770,964",0,0.00%
2013/04/10,17.75,18.10,17.55,18.00,0.70,"91,487","1,629,511",0,4.05%
2013/04/09,18.20,18.35,17.00,17.30,-0.90,"138,089","2,421,369",0,-4.95%
2013/04/08,18.55,18.60,18.15,18.20,-0.65,"74,615","1,364,845",0,-3.45%
2013/04/03,18.80,18.85,18.55,18.85,0.15,"48,074","899,933",0,0.80%
2013/04/02,18.20,18.80,18.10,18.70,0.50,"70,443","1,308,754",0,2.75%
2013/04/01,18.45,18.45,18.10,18.20,-0.20,"39,784","725,272",0,-1.09%
2013/03/29,18.70,18.85,18.30,18.40,0.00,"72,647","1,349,476",0,0.00%
2013/03/28,18.60,18.70,18.20,18.40,0.00,"56,812","1,045,866",0,0.00%
2013/03/27,18.70,18.85,18.40,18.40,-0.25,"82,251","1,532,878",0,-1.34%
2013/03/26,19.05,19.05,18.55,18.65,-0.35,"78,728","1,477,758",0,-1.84%
2013/03/25,18.45,19.15,18.35,19.00,0.90,"127,566","2,394,229",0,4.97%
2013/03/22,18.10,18.30,18.05,18.10,0.05,"70,833","1,287,085",0,0.28%
2013/03/21,18.00,18.10,17.75,18.05,0.10,"56,976","1,020,920",0,0.56%
2013/03/20,17.65,18.00,17.45,17.95,0.15,"75,946","1,349,862",0,0.84%
2013/03/19,17.85,17.90,17.50,17.80,0.05,"67,126","1,187,469",0,0.28%
2013/03/18,17.40,17.90,17.20,17.75,0.15,"93,070","1,632,437",0,0.85%
2013/03/15,18.30,18.40,17.60,17.60,-0.40,"123,030","2,220,144",0,-2.22%
2013/03/14,18.45,18.45,17.70,18.00,-0.45,"111,849","2,007,143",0,-2.44%
2013/03/13,18.40,18.60,18.10,18.45,0.35,"110,468","2,027,042",0,1.93%
2013/03/12,18.50,18.75,18.10,18.10,-0.25,"188,283","3,479,664",0,-1.36%
2013/03/11,17.40,18.35,17.25,18.35,1.20,"138,652","2,489,886",0,7.00%
2013/03/08,17.15,17.30,17.00,17.15,0.20,"59,994","1,029,023",0,1.18%
2013/03/07,16.80,17.10,16.70,16.95,0.10,"91,814","1,552,033",0,0.59%
2013/03/06,17.15,17.35,16.85,16.85,-0.10,"127,786","2,180,965",0,-0.59%
2013/03/05,16.55,17.00,16.45,16.95,0.65,"103,756","1,742,677",0,3.99%
2013/03/04,16.80,16.85,16.30,16.30,-0.30,"77,014","1,276,100",0,-1.81%
2013/03/01,16.75,16.95,16.60,16.60,0.20,"74,559","1,248,378",0,1.22%
2013/02/27,16.35,16.60,16.30,16.40,0.40,"144,521","2,379,457",0,2.50%
2013/02/26,16.05,16.15,15.85,16.00,-0.30,"70,121","1,121,791",0,-1.84%
2013/02/25,16.25,16.55,16.20,16.30,0.20,"98,579","1,617,976",0,1.24%
2013/02/23,16.15,16.20,15.95,16.10,0.15,"32,793","527,773",0,0.94%
2013/02/22,16.15,16.30,15.95,15.95,-0.20,"91,185","1,471,258",0,-1.24%
2013/02/21,15.80,16.15,15.75,16.15,0.25,"89,430","1,435,753",0,1.57%
2013/02/20,16.20,16.20,15.80,15.90,-0.10,"86,372","1,381,095",0,-0.62%
2013/02/19,15.90,16.35,15.85,16.00,0.25,"163,456","2,636,288",0,1.59%
2013/02/18,15.45,15.80,15.15,15.75,0.70,"115,499","1,799,568",0,4.65%
2013/02/06,15.15,15.20,15.00,15.05,-0.10,"72,444","1,090,839",0,-0.66%
2013/02/05,14.85,15.15,14.65,15.15,0.30,"80,790","1,201,766",0,2.02%
2013/02/04,15.00,15.05,14.80,14.85,0.10,"74,450","1,095,185",0,0.68%
2013/02/01,15.35,15.40,14.60,14.75,-0.60,"187,579","2,775,836",0,-3.91%
2013/01/31,15.45,15.60,15.25,15.35,0.00,"206,164","3,157,736",0,0.00%
2013/01/30,15.40,15.70,15.10,15.35,-0.15,"183,886","2,820,055",0,-0.97%
2013/01/29,14.95,15.50,14.70,15.50,0.60,"146,108","2,208,593",0,4.03%
2013/01/28,14.70,14.95,14.50,14.90,0.25,"162,462","2,387,882",0,1.71%
2013/01/25,14.25,14.65,14.20,14.65,0.40,"109,103","1,572,498",0,2.81%
2013/01/24,13.90,14.30,13.70,14.25,0.30,"141,980","2,001,646",0,2.15%
2013/01/23,13.65,14.05,13.60,13.95,0.40,"96,578","1,339,028",0,2.95%
2013/01/22,13.90,13.95,13.50,13.55,-0.35,"113,675","1,549,192",0,-2.52%
2013/01/21,13.90,14.05,13.85,13.90,0.00,"87,908","1,227,690",0,0.00%
2013/01/18,13.95,14.25,13.70,13.90,-0.25,"264,134","3,663,198",0,-1.77%
2013/01/17,14.75,15.15,14.15,14.15,-0.25,"166,874","2,443,072",0,-1.74%
2013/01/16,15.20,15.20,14.40,14.40,-0.80,"123,093","1,808,956",0,-5.26%
2013/01/15,15.50,15.60,15.15,15.20,-0.30,"57,500","879,267",0,-1.94%
2013/01/14,14.95,15.50,14.90,15.50,0.45,"83,761","1,282,126",0,2.99%
2013/01/11,15.60,15.60,14.90,15.05,-0.60,"130,407","1,969,898",0,-3.83%
2013/01/10,15.90,16.10,15.55,15.65,0.05,"132,227","2,095,723",0,0.32%
2013/01/09,16.20,16.25,15.30,15.60,-0.75,"153,869","2,424,846",0,-4.59%
2013/01/08,16.45,16.55,16.05,16.35,0.45,"140,772","2,305,933",0,2.83%
2013/01/07,16.60,16.60,15.80,15.90,-0.90,"135,433","2,179,942",0,-5.36%
2013/01/04,16.95,17.50,16.80,16.80,0.00,"171,256","2,932,344",0,0.00%
2013/01/03,17.00,17.15,16.70,16.80,0.15,"179,772","3,037,164",0,0.90%
2013/01/02,15.75,16.65,15.75,16.65,1.05,"130,005","2,127,654",0,6.73%
2012/12/28,15.95,16.00,15.60,15.60,-0.15,"91,155","1,440,906",0,-0.95%
2012/12/27,15.50,15.80,15.30,15.75,0.25,"143,231","2,228,992",0,1.61%
2012/12/26,15.90,16.15,15.50,15.50,-0.40,"103,630","1,640,109",0,-2.52%
2012/12/25,15.55,16.10,15.40,15.90,0.35,"152,819","2,406,118",0,2.25%
2012/12/24,16.05,16.05,15.55,15.55,-1.15,"194,174","3,050,119",0,-6.89%
2012/12/22,16.45,16.85,16.45,16.70,0.40,"107,778","1,792,791",0,2.45%
2012/12/21,17.50,17.50,16.30,16.30,-1.20,"226,131","3,778,868",0,-6.86%
2012/12/20,16.90,17.50,16.75,17.50,0.75,"171,381","2,945,732",0,4.48%
2012/12/19,16.00,16.75,15.80,16.75,1.00,"229,228","3,741,985",0,6.35%
2012/12/18,15.70,16.20,15.70,15.75,0.05,"114,422","1,818,607",0,0.32%
2012/12/17,16.00,16.30,15.55,15.70,-0.10,"181,136","2,880,212",0,-0.63%
2012/12/14,15.55,16.50,15.40,15.80,0.25,"358,605","5,689,914",0,1.61%
2012/12/13,15.50,15.55,15.40,15.55,1.00,"143,442","2,225,868",0,6.87%
2012/12/12,14.55,14.80,14.40,14.55,0.30,"116,722","1,704,625",0,2.11%
2012/12/11,14.75,14.80,13.80,14.25,-0.45,"205,427","2,911,618",0,-3.06%
2012/12/10,14.95,14.95,14.50,14.70,-0.20,"159,554","2,344,914",0,-1.34%
2012/12/07,14.15,14.90,14.15,14.90,0.95,"218,659","3,192,485",0,6.81%
2012/12/06,14.55,14.60,13.90,13.95,-0.50,"137,468","1,955,909",0,-3.46%
2012/12/05,14.55,14.70,14.05,14.45,0.05,"163,803","2,359,726",0,0.35%
2012/12/04,13.85,14.70,13.70,14.40,0.50,"214,929","3,038,327",0,3.60%
2012/12/03,13.15,13.90,13.15,13.90,0.90,"212,974","2,914,197",0,6.92%
2012/11/30,12.65,13.25,12.65,13.00,0.55,"180,343","2,343,377",0,4.42%
2012/11/29,12.80,13.25,12.45,12.45,-0.25,"252,655","3,233,753",0,-1.97%
2012/11/28,11.90,12.70,11.90,12.70,0.80,"216,010","2,683,657",0,6.72%
2012/11/27,11.80,11.90,11.65,11.90,0.10,"93,314","1,101,068",0,0.85%
2012/11/26,11.50,11.85,11.50,11.80,0.45,"168,522","1,972,395",0,3.96%
2012/11/23,11.20,11.50,11.20,11.35,0.30,"122,270","1,389,546",0,2.71%
2012/11/22,11.00,11.15,10.90,11.05,0.10,"45,522","502,262",0,0.91%
2012/11/21,11.20,11.25,10.85,10.95,-0.15,"45,125","497,192",0,-1.35%
2012/11/20,11.30,11.40,11.10,11.10,-0.05,"60,089","676,824",0,-0.45%
2012/11/19,11.10,11.20,11.10,11.15,0.15,"33,315","371,200",0,1.36%
2012/11/16,11.05,11.20,11.00,11.00,-0.10,"46,387","512,903",0,-0.90%
2012/11/15,11.20,11.25,11.05,11.10,-0.10,"77,755","868,655",0,-0.89%
2012/11/14,11.05,11.30,11.00,11.20,0.20,"63,311","706,886",0,1.82%
2012/11/13,11.60,11.65,11.00,11.00,-0.50,"84,081","952,718",0,-4.35%
2012/11/12,11.45,11.70,11.45,11.50,0.05,"84,369","976,427",0,0.44%
2012/11/09,11.45,11.60,11.35,11.45,0.00,"88,771","1,019,369",0,0.00%
2012/11/08,11.00,11.50,11.00,11.45,0.30,"105,416","1,190,542",0,2.69%
2012/11/07,11.20,11.25,11.00,11.15,0.05,"47,277","527,225",0,0.45%
2012/11/06,11.20,11.30,10.95,11.10,-0.05,"112,233","1,251,326",0,-0.45%
2012/11/05,11.20,11.30,11.10,11.15,0.05,"79,793","889,869",0,0.45%
2012/11/02,11.40,11.55,11.10,11.10,-0.20,"132,888","1,490,522",0,-1.77%
2012/11/01,10.85,11.35,10.80,11.30,0.40,"117,763","1,307,852",0,3.67%
2012/10/31,11.00,11.05,10.85,10.90,-0.05,"75,654","827,665",0,-0.46%
2012/10/30,11.00,11.40,10.95,10.95,0.25,"160,182","1,787,211",0,2.34%
2012/10/29,10.50,10.75,10.40,10.70,0.45,"102,621","1,087,584",0,4.39%
2012/10/26,10.60,10.75,10.00,10.25,-0.40,"93,376","962,171",0,-3.76%
2012/10/25,11.20,11.25,10.60,10.65,-0.45,"66,276","723,087",0,-4.05%
2012/10/24,11.35,11.40,11.10,11.10,-0.35,"54,239","611,057",0,-3.06%
2012/10/23,11.50,11.80,11.45,11.45,-0.05,"59,887","694,328",0,-0.43%
2012/10/22,11.30,11.55,11.25,11.50,0.05,"55,072","630,543",0,0.44%
2012/10/19,11.35,11.65,11.20,11.45,0.10,"91,243","1,044,312",0,0.88%
2012/10/18,11.50,11.50,11.25,11.35,0.05,"65,924","749,329",0,0.44%
2012/10/17,11.35,11.70,11.30,11.30,0.20,"137,527","1,580,571",0,1.80%
2012/10/16,10.50,11.10,10.50,11.10,0.70,"103,235","1,123,085",0,6.73%
2012/10/15,10.20,10.40,10.20,10.40,0.25,"25,116","259,321",0,2.46%
2012/10/12,10.25,10.45,10.10,10.15,-0.10,"35,978","368,297",0,-0.98%
2012/10/11,10.30,10.45,10.20,10.25,-0.05,"44,300","457,968",0,-0.49%
2012/10/09,10.35,10.50,10.30,10.30,0.00,"23,363","242,466",0,0.00%
2012/10/08,10.65,10.65,10.30,10.30,-0.20,"31,994","332,198",0,-1.90%
2012/10/05,10.45,10.60,10.45,10.50,0.15,"54,341","572,687",0,1.45%
2012/10/04,10.40,10.45,10.05,10.35,-0.05,"48,955","499,689",0,-0.48%
2012/10/03,10.45,10.55,10.35,10.40,0.10,"33,477","350,504",0,0.97%
2012/10/02,10.25,10.40,10.25,10.30,0.05,"36,337","375,062",0,0.49%
2012/10/01,10.50,10.65,10.10,10.25,-0.40,"54,171","557,760",0,-3.76%
2012/09/28,11.00,11.15,10.50,10.65,-0.35,"106,738","1,151,425",0,-3.18%
2012/09/27,11.00,11.20,10.95,11.00,0.00,"35,468","392,641",0,0.00%
2012/09/26,11.30,11.35,10.90,11.00,-0.40,"44,955","497,552",0,-3.51%
2012/09/25,11.45,11.60,11.35,11.40,0.00,"36,406","416,766",0,0.00%
2012/09/24,11.40,11.50,11.25,11.40,0.05,"34,569","393,588",0,0.44%
2012/09/21,11.15,11.45,11.15,11.35,0.20,"68,338","776,605",0,1.79%
2012/09/20,11.60,11.70,11.00,11.15,-0.55,"94,277","1,064,731",0,-4.70%
2012/09/19,11.60,11.95,11.35,11.70,0.25,"129,701","1,513,222",0,2.18%
2012/09/18,11.15,11.45,11.15,11.45,0.10,"75,418","849,075",0,0.88%
2012/09/17,11.55,11.65,11.15,11.35,0.20,"167,743","1,922,110",0,1.79%
2012/09/14,11.10,11.15,11.00,11.15,0.70,"56,247","621,466",0,6.70%
2012/09/13,10.45,10.65,10.20,10.45,-0.15,"86,157","899,500",0,-1.42%
2012/09/12,10.20,10.75,9.99,10.60,0.40,"116,819","1,215,725",0,3.92%
2012/09/11,10.30,10.35,10.10,10.20,-0.10,"50,899","518,922",0,-0.97%
2012/09/10,9.95,10.50,9.94,10.30,0.42,"93,826","966,207",0,4.25%
2012/09/07,9.58,9.96,9.56,9.88,0.47,"63,954","626,102",0,4.99%
2012/09/06,9.56,9.69,9.41,9.41,-0.15,"27,735","264,046",0,-1.57%
2012/09/05,9.70,9.84,9.56,9.56,-0.14,"37,931","367,627",0,-1.44%
2012/09/04,9.63,9.82,9.63,9.70,0.12,"34,051","332,021",0,1.25%
2012/09/03,9.50,9.65,9.45,9.58,0.00,"24,742","237,226",0,0.00%
2012/08/31,9.50,9.66,9.40,9.58,-0.09,"13,696","130,199",0,-0.93%
2012/08/30,9.60,9.79,9.60,9.67,0.22,"26,115","253,238",0,2.33%
2012/08/29,9.45,9.52,9.38,9.45,0.04,"12,348","116,693",0,0.43%
2012/08/28,9.99,9.99,9.35,9.41,-0.59,"35,969","341,587",0,-5.90%
2012/08/27,10.25,10.25,9.97,10.00,-0.05,"19,588","196,888",0,-0.50%
2012/08/24,10.15,10.20,10.00,10.05,-0.20,"31,370","316,462",0,-1.95%
2012/08/23,10.25,10.35,10.10,10.25,0.00,"45,109","463,299",0,0.00%
2012/08/22,9.75,10.25,9.74,10.25,0.65,"66,832","669,686",0,6.77%
2012/08/21,9.29,9.69,9.29,9.60,0.35,"38,848","371,615",0,3.78%
2012/08/20,9.51,9.55,9.25,9.25,-0.30,"21,533","201,106",0,-3.14%
2012/08/17,9.68,9.72,9.55,9.55,-0.08,"17,947","173,388",0,-0.83%
2012/08/16,9.65,9.73,9.48,9.63,-0.02,"20,159","193,688",0,-0.21%
2012/08/15,9.70,9.70,9.50,9.65,-0.06,"21,227","203,289",0,-0.62%
2012/08/14,9.80,9.95,9.70,9.71,-0.02,"38,678","380,056",0,-0.21%
2012/08/13,9.50,9.77,9.50,9.73,0.37,"44,877","434,420",0,3.95%
2012/08/10,9.30,9.36,9.19,9.36,0.06,"24,187","224,351",0,0.65%
2012/08/09,9.18,9.35,9.09,9.30,0.11,"57,116","526,842",0,1.20%
2012/08/08,8.86,9.19,8.80,9.19,0.60,"73,206","669,244",0,6.98%
2012/08/07,8.76,8.83,8.48,8.59,-0.15,"36,139","312,266",0,-1.72%
2012/08/06,9.01,9.08,8.72,8.74,0.03,"40,532","359,893",0,0.34%
2012/08/03,9.10,9.19,8.69,8.71,-0.63,"49,836","438,840",0,-6.75%
2012/08/01,9.55,9.55,9.25,9.34,-0.21,"34,861","325,571",0,-2.20%
2012/07/31,8.96,9.55,8.96,9.55,0.60,"63,731","594,925",0,6.70%
2012/07/30,9.17,9.17,8.91,8.95,-0.15,"25,525","229,263",0,-1.65%
2012/07/27,9.03,9.13,8.98,9.10,0.22,"36,705","332,030",0,2.48%
2012/07/26,9.20,9.22,8.88,8.88,-0.32,"62,266","559,112",0,-3.48%
2012/07/25,9.34,9.48,9.19,9.20,-0.25,"42,991","401,875",0,-2.65%
2012/07/24,9.86,9.91,9.18,9.45,-0.41,"66,327","627,474",0,-4.16%
2012/07/23,10.10,10.15,9.82,9.86,-0.34,"39,516","393,269",0,-3.33%
2012/07/20,10.40,10.50,10.20,10.20,-0.20,"31,612","326,131",0,-1.92%
2012/07/19,10.35,10.45,10.15,10.40,0.15,"45,254","464,670",0,1.46%
2012/07/18,10.65,10.75,10.25,10.25,-0.40,"47,476","497,142",0,-3.76%
2012/07/17,10.95,10.95,10.50,10.65,-0.30,"57,491","613,537",0,-2.74%
2012/07/16,11.50,11.65,10.95,10.95,-0.55,"46,455","516,447",0,-4.78%
2012/07/13,11.60,11.75,11.45,11.50,-0.15,"14,267","165,209",0,-1.29%
2012/07/12,12.05,12.10,11.65,11.65,-0.35,"19,552","231,507",0,-2.92%
2012/07/11,11.80,12.00,11.80,12.00,0.10,"9,125","108,996",0,0.84%
2012/07/10,12.00,12.15,11.85,11.90,-0.25,"19,523","233,790",0,-2.06%
2012/07/09,12.35,12.40,12.10,12.15,-0.20,"19,240","235,501",0,-1.62%
2012/07/06,12.50,12.55,12.25,12.35,-0.05,"15,969","197,579",0,-0.40%
2012/07/05,12.50,12.60,12.40,12.40,-0.10,"15,252","190,081",0,-0.80%
2012/07/04,12.65,12.75,12.40,12.50,-0.05,"35,799","450,830",0,-0.40%
2012/07/03,12.35,12.65,12.30,12.55,0.25,"33,528","419,178",0,2.03%
2012/07/02,12.45,12.55,12.30,12.30,0.00,"17,534","217,439",0,0.00%
2012/06/29,12.30,12.40,12.20,12.30,0.00,"18,958","233,203",0,0.00%
2012/06/28,12.30,12.45,12.20,12.30,0.20,"22,317","274,980",0,1.65%
2012/06/27,12.10,12.25,12.05,12.10,0.00,"14,545","176,626",0,0.00%
2012/06/26,12.40,12.45,12.10,12.10,-0.35,"13,941","170,509",0,-2.81%
2012/06/25,12.30,12.50,12.20,12.45,0.15,"22,279","275,493",0,1.22%
2012/06/22,12.20,12.40,12.20,12.30,-0.10,"17,715","217,357",0,-0.81%
2012/06/21,12.30,12.40,12.15,12.40,0.10,"28,482","350,492",0,0.81%
2012/06/20,12.20,12.40,12.20,12.30,0.25,"30,163","370,909",0,2.07%
2012/06/19,12.25,12.30,12.05,12.05,-0.10,"18,597","225,791",0,-0.82%
2012/06/18,12.15,12.35,12.10,12.15,0.20,"27,266","333,490",0,1.67%
2012/06/15,11.95,12.10,11.90,11.95,0.05,"29,160","349,469",0,0.42%
2012/06/14,11.80,11.95,11.75,11.90,0.10,"19,729","234,066",0,0.85%
2012/06/13,11.95,11.95,11.60,11.80,-0.05,"23,200","272,884",0,-0.42%
2012/06/12,11.75,11.95,11.65,11.85,0.05,"34,397","407,150",0,0.42%
2012/06/11,11.70,11.90,11.55,11.80,0.40,"25,708","301,559",0,3.51%
2012/06/08,11.45,11.55,11.35,11.40,-0.05,"12,024","137,520",0,-0.44%
2012/06/07,11.75,11.85,11.45,11.45,-0.05,"28,214","328,355",0,-0.43%
2012/06/06,11.60,11.70,11.45,11.50,0.05,"29,638","343,006",0,0.44%
2012/06/05,11.55,11.75,11.35,11.45,0.10,"31,461","363,501",0,0.88%
2012/06/04,11.60,11.75,11.35,11.35,-0.85,"41,921","479,186",0,-6.97%
2012/06/01,12.50,12.70,12.20,12.20,-0.35,"32,778","405,070",0,-2.79%
2012/05/31,12.65,12.80,12.55,12.55,-0.40,"38,056","481,031",0,-3.09%
2012/05/30,12.50,13.00,12.50,12.95,0.40,"73,107","934,674",0,3.19%
2012/05/29,12.10,12.75,12.05,12.55,0.55,"38,098","475,737",0,4.58%
2012/05/28,11.90,12.05,11.80,12.00,0.10,"14,643","175,033",0,0.84%
2012/05/25,12.15,12.20,11.80,11.90,-0.15,"16,971","202,834",0,-1.24%
2012/05/24,12.25,12.35,11.95,12.05,-0.10,"21,085","255,104",0,-0.82%
2012/05/23,12.35,12.35,12.10,12.15,-0.35,"20,146","245,372",0,-2.80%
2012/05/22,12.60,12.70,12.45,12.50,0.15,"37,980","477,711",0,1.21%
2012/05/21,12.20,12.40,12.15,12.35,0.30,"30,689","377,851",0,2.49%
2012/05/18,12.65,12.70,12.05,12.05,-0.70,"59,565","736,618",0,-5.49%
2012/05/17,12.25,12.75,12.20,12.75,0.80,"71,477","902,615",0,6.69%
2012/05/16,12.10,12.35,11.90,11.95,0.25,"42,979","521,272",0,2.14%
2012/05/15,11.90,11.95,11.65,11.70,-0.40,"33,660","397,284",0,-3.31%
2012/05/14,12.00,12.20,11.80,12.10,0.15,"18,213","218,749",0,1.26%
2012/05/11,12.30,12.30,11.90,11.95,-0.25,"25,623","308,939",0,-2.05%
2012/05/10,12.35,12.55,12.20,12.20,0.00,"27,202","335,688",0,0.00%
2012/05/09,12.35,12.45,12.15,12.20,-0.30,"17,717","217,085",0,-2.40%
2012/05/08,12.70,12.75,12.45,12.50,-0.10,"13,933","175,522",0,-0.79%
2012/05/07,12.60,12.75,12.55,12.60,-0.45,"18,907","238,934",0,-3.45%
2012/05/04,12.95,13.10,12.75,13.05,0.05,"38,137","493,658",0,0.38%
2012/05/03,12.65,13.15,12.65,13.00,0.15,"31,716","409,466",0,1.17%
2012/05/02,12.30,12.90,12.30,12.85,0.75,"45,781","576,514",0,6.20%
2012/04/30,11.75,12.30,11.75,12.10,-0.30,"30,969","370,871",0,-2.42%
2012/04/27,12.90,12.90,12.20,12.40,-0.35,"29,376","363,981",0,-2.75%
2012/04/26,13.20,13.20,12.65,12.75,-0.35,"12,383","159,310",0,-2.67%
2012/04/25,12.80,13.30,12.70,13.10,0.60,"16,086","209,583",0,4.80%
2012/04/24,12.70,12.80,12.50,12.50,-0.30,"13,592","171,438",0,-2.34%
2012/04/23,13.40,13.45,12.80,12.80,-0.60,"21,980","287,539",0,-4.48%
2012/04/20,13.85,13.85,13.40,13.40,-0.15,"16,681","226,995",0,-1.11%
2012/04/19,13.60,13.90,13.50,13.55,0.05,"22,234","304,348",0,0.37%
2012/04/18,13.65,13.70,13.45,13.50,0.00,"19,716","266,840",0,0.00%
2012/04/17,14.00,14.00,13.50,13.50,-0.40,"26,124","356,785",0,-2.88%
2012/04/16,14.05,14.20,13.85,13.90,-0.20,"16,459","230,830",0,-1.42%
2012/04/13,14.00,14.25,13.95,14.10,0.30,"46,374","653,880",0,2.17%
2012/04/12,13.80,13.95,13.60,13.80,-0.05,"33,737","464,081",0,-0.36%
2012/04/11,13.90,14.00,13.80,13.85,-0.25,"34,301","476,422",0,-1.77%
2012/04/10,13.85,14.30,13.80,14.10,0.45,"41,019","574,969",0,3.30%
2012/04/09,13.85,14.20,13.65,13.65,-0.35,"38,093","529,449",0,-2.50%
2012/04/06,14.25,14.35,13.95,14.00,0.00,"36,390","514,045",0,0.00%
2012/04/05,13.45,14.25,13.40,14.00,0.30,"47,878","666,360",0,2.19%
2012/04/03,13.95,14.05,13.55,13.70,-0.05,"33,397","459,552",0,-0.36%
2012/04/02,13.50,13.85,13.50,13.75,0.00,"23,676","322,760",0,0.00%
2012/03/30,13.85,13.90,13.50,13.75,-0.10,"38,675","529,475",0,-0.72%
2012/03/29,14.45,14.45,13.85,13.85,-0.70,"72,316","1,017,183",0,-4.81%
2012/03/28,14.00,14.55,14.00,14.55,0.95,"120,871","1,748,667",0,6.99%
2012/03/27,13.85,13.95,13.60,13.60,0.00,"43,162","594,047",0,0.00%
2012/03/26,14.45,14.45,13.55,13.60,-0.90,"73,203","1,009,997",0,-6.21%
2012/03/23,15.00,15.00,14.45,14.50,-0.50,"43,983","644,014",0,-3.33%
2012/03/22,15.25,15.30,15.00,15.00,-0.10,"19,062","288,471",0,-0.66%
2012/03/21,15.35,15.60,15.10,15.10,-0.20,"33,492","511,981",0,-1.31%
2012/03/20,15.45,15.60,15.00,15.30,-0.05,"24,893","379,583",0,-0.33%
2012/03/19,15.80,15.90,15.35,15.35,0.05,"33,773","527,069",0,0.33%
2012/03/16,15.30,15.30,15.05,15.30,0.25,"25,531","388,624",0,1.66%
2012/03/15,15.30,15.45,15.00,15.05,-0.25,"29,494","447,035",0,-1.63%
2012/03/14,15.80,15.80,15.10,15.30,-0.25,"36,484","561,588",0,-1.61%
2012/03/13,15.70,15.70,15.50,15.55,0.10,"17,278","269,190",0,0.65%
2012/03/12,16.05,16.05,15.45,15.45,-0.50,"16,315","256,280",0,-3.13%
2012/03/09,15.85,16.10,15.65,15.95,0.45,"44,895","715,328",0,2.90%
2012/03/08,15.30,15.65,15.15,15.50,0.35,"28,955","444,580",0,2.31%
2012/03/07,15.00,15.45,15.00,15.15,-0.10,"24,319","369,489",0,-0.66%
2012/03/06,15.60,15.90,15.25,15.25,-0.35,"33,989","527,788",0,-2.24%
2012/03/05,15.50,16.10,15.30,15.60,0.15,"44,557","703,949",0,0.97%
2012/03/03,15.20,15.50,15.05,15.45,0.10,"22,576","343,129",0,0.65%
2012/03/02,15.80,15.90,15.30,15.35,-0.35,"29,070","450,238",0,-2.23%
2012/03/01,15.85,16.15,15.65,15.70,-0.15,"30,744","487,921",0,-0.95%
2012/02/29,15.90,16.00,15.50,15.85,0.25,"27,518","431,785",0,1.60%
2012/02/24,15.30,15.90,15.20,15.60,0.50,"56,590","885,792",0,3.31%
2012/02/23,14.70,15.15,14.55,15.10,0.20,"49,200","732,642",0,1.34%
2012/02/22,14.20,14.95,14.20,14.90,-0.30,"75,633","1,106,002",0,-1.97%
2012/02/21,15.95,15.95,15.10,15.20,-0.75,"42,046","647,090",0,-4.70%
2012/02/20,16.00,16.05,15.55,15.95,0.40,"28,297","447,786",0,2.57%
2012/02/17,16.40,16.50,15.20,15.55,-0.55,"69,731","1,097,375",0,-3.42%
